,commercial_area_name,pop_type,total_population,total_sales
2059,도봉우체국,WORKING,367.0,6752215550
2060,광산사거리,RESIDENT,7884.0,6713483557
2061,광산사거리,WORKING,418.0,6713483557
2062,노원역 9번,RESIDENT,3384.0,6709176506
2063,노원역 9번,WORKING,226.0,6709176506
2064,강서고등학교,RESIDENT,23804.0,6690120400
2065,강서고등학교,WORKING,1624.0,6690120400
2066,신도봉시장,RESIDENT,592.0,6664316658
2067,신도봉시장,WORKING,85.0,6664316658
2068,용마문화복지센터,RESIDENT,5892.0,6638807172
2069,용마문화복지센터,WORKING,787.0,6638807172
2070,한남IC,RESIDENT,1996.0,6618413105
2071,한남IC,WORKING,5701.0,6618413105
2072,고대앞사거리,RESIDENT,9480.0,6612010445
2073,고대앞사거리,WORKING,1036.0,6612010445
2074,영등포시장역 1번,RESIDENT,2688.0,6605757486
2075,영등포시장역 1번,WORKING,1570.0,6605757486
2076,충정로역 3번,RESIDENT,1688.0,6567511801
2077,충정로역 3번,WORKING,1386.0,6567511801
2078,홍제역 2번,RESIDENT,18888.0,6555034768
2079,홍제역 2번,WORKING,550.0,6555034768
2080,화곡4동주민센터,RESIDENT,28592.0,6548480317
2081,화곡4동주민센터,WORKING,1436.0,6548480317
2082,서울대입구역 8번,RESIDENT,19976.0,6545833062
2083,서울대입구역 8번,WORKING,1613.0,6545833062
2084,목4동주민센터,RESIDENT,5148.0,6534779518
2085,목4동주민센터,WORKING,826.0,6534779518
2086,공항시장역 3번,RESIDENT,9644.0,6509899211
2087,공항시장역 3번,WORKING,1508.0,6509899211
2088,논현역 4번,RESIDENT,18652.0,6499008302
2089,논현역 4번,WORKING,4430.0,6499008302
2090,서빙고동주민센터,RESIDENT,8588.0,6489407857
2091,서빙고동주민센터,WORKING,6961.0,6489407857
2092,구로시장,RESIDENT,704.0,6478827059
2093,구로시장,WORKING,339.0,6478827059
2094,대동초등학교,RESIDENT,2480.0,6442920544
2095,대동초등학교,WORKING,921.0,6442920544
2096,광흥창역 1번,RESIDENT,3672.0,6428411413
2097,광흥창역 1번,WORKING,645.0,6428411413
2098,양천향교역 2번,RESIDENT,8772.0,6413119447
2099,양천향교역 2번,WORKING,842.0,6413119447
2100,한국폴리텍대학서울정수캠퍼스,RESIDENT,7668.0,6391542135
2101,한국폴리텍대학서울정수캠퍼스,WORKING,4281.0,6391542135
2102,당산반도유보라팰리스아파트,RESIDENT,5432.0,6380495516
2103,당산반도유보라팰리스아파트,WORKING,1865.0,6380495516
2104,오산고등학교,RESIDENT,6952.0,6369464127
2105,오산고등학교,WORKING,5946.0,6369464127
2106,월정로시장,RESIDENT,5484.0,6362052564
2107,월정로시장,WORKING,251.0,6362052564
2108,매봉역 1번,RESIDENT,3276.0,6308295405
2109,매봉역 1번,WORKING,4470.0,6308295405
2110,홍은종합사회복지관,RESIDENT,2232.0,6244746269
2111,홍은종합사회복지관,WORKING,2875.0,6244746269
2112,종암초등학교,RESIDENT,1856.0,6236175920
2113,종암초등학교,WORKING,760.0,6236175920
2114,홍연시장,RESIDENT,3816.0,6205088108
2115,홍연시장,WORKING,3206.0,6205088108
2116,신풍역 3번,RESIDENT,832.0,6201057311
2117,신풍역 3번,WORKING,435.0,6201057311
2118,서래초등학교,RESIDENT,5872.0,6141085538
2119,서래초등학교,WORKING,3774.0,6141085538
2120,새절역 3번,RESIDENT,10300.0,6136689678
2121,새절역 3번,WORKING,2195.0,6136689678
2122,서서울호수공원,RESIDENT,12928.0,6095954391
2123,서서울호수공원,WORKING,774.0,6095954391
2124,염창역 2번,RESIDENT,5480.0,6087407095
2125,염창역 2번,WORKING,5810.0,6087407095
2126,문정동성당,RESIDENT,2392.0,6067512429
2127,문정동성당,WORKING,949.0,6067512429
2128,강서구청옆,RESIDENT,2064.0,6056415458
2129,강서구청옆,WORKING,820.0,6056415458
2130,국립국악고등학교,RESIDENT,9960.0,6041603766
2131,국립국악고등학교,WORKING,2421.0,6041603766
2132,국제신학대학원대학교(남서울중학교),RESIDENT,14236.0,5998369545
2133,국제신학대학원대학교(남서울중학교),WORKING,988.0,5998369545
2134,달마을공원,RESIDENT,15716.0,5993772342
2135,달마을공원,WORKING,2250.0,5993772342
2136,장미제일시장(중화동제일시장),RESIDENT,4296.0,5989221270
2137,장미제일시장(중화동제일시장),WORKING,227.0,5989221270
2138,뚝섬유원지역 1번,RESIDENT,400.0,5967844678
2139,뚝섬유원지역 1번,WORKING,186.0,5967844678
2140,연희사러가,WORKING,401.0,5951169037
2141,둔촌고등학교(둔촌중학교),RESIDENT,8804.0,5950825420
2142,둔촌고등학교(둔촌중학교),WORKING,584.0,5950825420
2143,가오리역 2번,RESIDENT,10736.0,5936722283
2144,가오리역 2번,WORKING,687.0,5936722283
2145,대림한신아파트,RESIDENT,12208.0,5874828035
2146,대림한신아파트,WORKING,576.0,5874828035
2147,양재시장,RESIDENT,688.0,5874289647
2148,양재시장,WORKING,2229.0,5874289647
2149,신곡초등학교,RESIDENT,27888.0,5851950269
2150,신곡초등학교,WORKING,1455.0,5851950269
2151,관악해태어린이공원,RESIDENT,15032.0,5835614007
2152,관악해태어린이공원,WORKING,918.0,5835614007
2153,장안중학교,RESIDENT,15152.0,5796016555
2154,장안중학교,WORKING,1299.0,5796016555
2155,광진구청,RESIDENT,16100.0,5782638963
2156,광진구청,WORKING,4492.0,5782638963
2157,서연중학교,RESIDENT,7780.0,5755107585
2158,서연중학교,WORKING,4305.0,5755107585
2159,오금역 4번,RESIDENT,4636.0,5754156550
2160,오금역 4번,WORKING,2880.0,5754156550
2161,예일여고,RESIDENT,17564.0,5736898546
2162,예일여고,WORKING,1701.0,5736898546
2163,한강미주맨션아파트,RESIDENT,2100.0,5708480120
2164,한강미주맨션아파트,WORKING,7305.0,5708480120
2165,상도초등학교,RESIDENT,13400.0,5697563156
2166,상도초등학교,WORKING,699.0,5697563156
2167,사당역 11번(사당역먹자골목),RESIDENT,12420.0,5677770170
2168,사당역 11번(사당역먹자골목),WORKING,5597.0,5677770170
2169,천호역 1번(천호문구완구거리),RESIDENT,8672.0,5670638452
2170,천호역 1번(천호문구완구거리),WORKING,431.0,5670638452
2171,인헌고등학교(인헌중학교),RESIDENT,19112.0,5655952124
2172,인헌고등학교(인헌중학교),WORKING,1016.0,5655952124
2173,이수역 10번,RESIDENT,11748.0,5648801968
2174,이수역 10번,WORKING,3301.0,5648801968
2175,새남터성지,RESIDENT,5496.0,5637795794
2176,새남터성지,WORKING,7114.0,5637795794
2177,청계산입구역 2번(내곡동주민센터),RESIDENT,1300.0,5627302856
2178,청계산입구역 2번(내곡동주민센터),WORKING,2066.0,5627302856
2179,한국교통안전공단 강남자동차검사소,WORKING,198.0,5603697887
2180,홍대부중,RESIDENT,7772.0,5594435992
2181,홍대부중,WORKING,5818.0,5594435992
2182,서대문소방서,RESIDENT,3200.0,5552205453
2183,서대문소방서,WORKING,5728.0,5552205453
2184,KB국민은행 중화동지점,RESIDENT,7692.0,5525173851
2185,KB국민은행 중화동지점,WORKING,181.0,5525173851
2186,금동어린이공원,RESIDENT,10644.0,5524266968
2187,금동어린이공원,WORKING,142.0,5524266968
2188,회현역 1번,RESIDENT,384.0,5469889295
2189,회현역 1번,WORKING,2226.0,5469889295
2190,금천세무서,RESIDENT,10332.0,5424551749
2191,금천세무서,WORKING,2010.0,5424551749
2192,대왕초등학교(세곡동사거리서남측),RESIDENT,1432.0,5415195054
2193,대왕초등학교(세곡동사거리서남측),WORKING,55.0,5415195054
2194,KT대방빌딩,RESIDENT,824.0,5400877998
2195,KT대방빌딩,WORKING,182.0,5400877998
2196,오금공원(오주중학교),RESIDENT,14772.0,5398663606
2197,오금공원(오주중학교),WORKING,3887.0,5398663606
2198,세검정초등학교,RESIDENT,12080.0,5366483926
2199,세검정초등학교,WORKING,5244.0,5366483926
2200,당고개역 2번,RESIDENT,10860.0,5353370406
2201,당고개역 2번,WORKING,884.0,5353370406
2202,성동세무서,RESIDENT,4228.0,5351892795
2203,성동세무서,WORKING,2109.0,5351892795
2204,가오리역 1번,RESIDENT,5772.0,5331517529
2205,가오리역 1번,WORKING,958.0,5331517529
2206,도봉구민회관,RESIDENT,2420.0,5311844933
2207,도봉구민회관,WORKING,2459.0,5311844933
2208,혜원여고,RESIDENT,4312.0,5306737453
2209,혜원여고,WORKING,249.0,5306737453
2210,오류고등학교,RESIDENT,6456.0,5304601808
2211,오류고등학교,WORKING,306.0,5304601808
2212,신노량진시장(기능상실),RESIDENT,808.0,5290991662
2213,신노량진시장(기능상실),WORKING,192.0,5290991662
2214,봉천중앙시장,RESIDENT,2016.0,5286698522
2215,봉천중앙시장,WORKING,340.0,5286698522
2216,노량진초등학교,RESIDENT,12920.0,5286091832
2217,노량진초등학교,WORKING,1312.0,5286091832
2218,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",RESIDENT,4.0,5255019084
2219,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",WORKING,8872.0,5255019084
2220,길음시장,RESIDENT,120.0,5251135781
2221,길음시장,WORKING,1960.0,5251135781
2222,새절역 2번,RESIDENT,6392.0,5246857776
2223,새절역 2번,WORKING,256.0,5246857776
2224,구산역 2번,RESIDENT,15940.0,5240058873
2225,구산역 2번,WORKING,876.0,5240058873
2226,방화초등학교,RESIDENT,14796.0,5230748782
2227,방화초등학교,WORKING,373.0,5230748782
2228,북한산보국문역 2번,RESIDENT,21080.0,5201015973
2229,북한산보국문역 2번,WORKING,227.0,5201015973
2230,꿈의숲 장곡 골목형상점가,RESIDENT,1192.0,5185395585
2231,꿈의숲 장곡 골목형상점가,WORKING,233.0,5185395585
2232,중곡어린이공원,RESIDENT,7992.0,5182430528
2233,중곡어린이공원,WORKING,835.0,5182430528
2234,망우3동주민센터,RESIDENT,9340.0,5173498625
2235,망우3동주민센터,WORKING,256.0,5173498625
2236,세운상가가동,RESIDENT,80.0,5167353381
2237,세운상가가동,WORKING,4706.0,5167353381
2238,신광명마을,RESIDENT,3096.0,5160865108
2239,신광명마을,WORKING,520.0,5160865108
2240,신진과학기술고등학교,RESIDENT,8344.0,5142586990
2241,신진과학기술고등학교,WORKING,399.0,5142586990
2242,우리은행체육관,RESIDENT,9500.0,5134047005
2243,우리은행체육관,WORKING,894.0,5134047005
2244,강남구청역 2번,RESIDENT,1980.0,5117314659
2245,강남구청역 2번,WORKING,5126.0,5117314659
2246,봉은사역 4번,RESIDENT,9288.0,5096991512
2247,봉은사역 4번,WORKING,20022.0,5096991512
2248,대림차이나타운(대림역 12번),RESIDENT,2564.0,5070621477
2249,대림차이나타운(대림역 12번),WORKING,600.0,5070621477
2250,남부초등학교,RESIDENT,11864.0,5050634184
2251,남부초등학교,WORKING,1519.0,5050634184
2252,방배역 3번,RESIDENT,11252.0,5047129516
2253,방배역 3번,WORKING,4081.0,5047129516
2254,군자역 4번,RESIDENT,14264.0,5046152360
2255,군자역 4번,WORKING,658.0,5046152360
2256,성동초등학교,RESIDENT,9648.0,5017722905
2257,성동초등학교,WORKING,2664.0,5017722905
2258,공항고등학교,RESIDENT,6276.0,4991821536
2259,공항고등학교,WORKING,1759.0,4991821536
2260,신월1파출소,RESIDENT,15660.0,4974579984
2261,신월1파출소,WORKING,1245.0,4974579984
2262,경신고등학교,RESIDENT,6048.0,4958698343
2263,경신고등학교,WORKING,1039.0,4958698343
2264,신금호역 4번,RESIDENT,10660.0,4894583622
2265,신금호역 4번,WORKING,265.0,4894583622
2266,강북북부골목시장,RESIDENT,3904.0,4889716703
2267,강북북부골목시장,WORKING,163.0,4889716703
2268,삼광초등학교,RESIDENT,4768.0,4870417158
2269,삼광초등학교,WORKING,680.0,4870417158
2270,신대방삼거리역 1번,RESIDENT,34888.0,4845972646
2271,신대방삼거리역 1번,WORKING,1109.0,4845972646
2272,KB국민은행 종암동지점,RESIDENT,3528.0,4843543083
2273,KB국민은행 종암동지점,WORKING,9663.0,4843543083
2274,상도역 2번,RESIDENT,8840.0,4814935492
2275,상도역 2번,WORKING,556.0,4814935492
2276,역삼역 8번,RESIDENT,4600.0,4802320811
2277,역삼역 8번,WORKING,3121.0,4802320811
2278,신월중학교,RESIDENT,12384.0,4792911657
2279,신월중학교,WORKING,721.0,4792911657
2280,신림현대아파트,RESIDENT,5512.0,4731472027
2281,신림현대아파트,WORKING,1137.0,4731472027
2282,신한은행 방학동지점,RESIDENT,5256.0,4729287217
2283,신한은행 방학동지점,WORKING,1536.0,4729287217
2284,구반포역,RESIDENT,468.0,4728743330
2285,구반포역,WORKING,23874.0,4728743330
2286,보라매역 4번,RESIDENT,6580.0,4702042704
2287,보라매역 4번,WORKING,590.0,4702042704
2288,반포4동주민센터(몽마르뜨공원),RESIDENT,9608.0,4686368249
2289,반포4동주민센터(몽마르뜨공원),WORKING,7261.0,4686368249
2290,남부터미널역 1번,RESIDENT,17152.0,4673879706
2291,남부터미널역 1번,WORKING,18299.0,4673879706
2292,홍익대,RESIDENT,6016.0,4672375928
2293,홍익대,WORKING,960.0,4672375928
2294,약수역 7번,RESIDENT,2564.0,4672004143
2295,약수역 7번,WORKING,10872.0,4672004143
2296,상월곡역 3번,RESIDENT,8620.0,4659016066
2297,상월곡역 3번,WORKING,4685.0,4659016066
2298,서울대병원,RESIDENT,2152.0,4653942628
2299,서울대병원,WORKING,273.0,4653942628
2300,난곡중학교,RESIDENT,21196.0,4643679063
2301,난곡중학교,WORKING,1342.0,4643679063
2302,신흥시장,RESIDENT,252.0,4636958945
2303,신흥시장,WORKING,504.0,4636958945
2304,KB국민은행 서강지점,RESIDENT,2016.0,4609222846
2305,KB국민은행 서강지점,WORKING,1086.0,4609222846
2306,홍익지구대,RESIDENT,816.0,4609018747
2307,홍익지구대,WORKING,1298.0,4609018747
2308,갈산공원,RESIDENT,692.0,4606436134
2309,갈산공원,WORKING,1657.0,4606436134
2310,공덕래미안3차아파트,RESIDENT,640.0,4576264155
2311,공덕래미안3차아파트,WORKING,1579.0,4576264155
2312,번동주공2단지,RESIDENT,3516.0,4572711417
2313,번동주공2단지,WORKING,1795.0,4572711417
2314,자하문터널,RESIDENT,6160.0,4550805981
2315,자하문터널,WORKING,1064.0,4550805981
2316,동묘앞역 2번,RESIDENT,12392.0,4536011861
2317,동묘앞역 2번,WORKING,951.0,4536011861
2318,언북초등학교,RESIDENT,7232.0,4503496516
2319,언북초등학교,WORKING,3668.0,4503496516
2320,성수1가1동주민센터,RESIDENT,3472.0,4494494337
2321,성수1가1동주민센터,WORKING,1641.0,4494494337
2322,team204(팀204),RESIDENT,4.0,4476390498
2323,team204(팀204),WORKING,476.0,4476390498
2324,효창동주민센터,RESIDENT,14900.0,4467858355
2325,효창동주민센터,WORKING,2100.0,4467858355
2326,오류동역 1번,RESIDENT,13056.0,4436809974
2327,오류동역 1번,WORKING,2923.0,4436809974
2328,신정역 1번,RESIDENT,17612.0,4420429488
2329,신정역 1번,WORKING,1641.0,4420429488
2330,면목5동주민센터,RESIDENT,15840.0,4323962793
2331,면목5동주민센터,WORKING,926.0,4323962793
2332,국립4.19민주묘지,RESIDENT,148.0,4306296678
2333,국립4.19민주묘지,WORKING,260.0,4306296678
2334,영신상가(제일상가),RESIDENT,128.0,4305554828
2335,영신상가(제일상가),WORKING,150.0,4305554828
2336,불광역 3번,RESIDENT,5120.0,4299559542
2337,불광역 3번,WORKING,242.0,4299559542
2338,둔촌동역 4번,RESIDENT,10552.0,4281832985
2339,둔촌동역 4번,WORKING,1013.0,4281832985
2340,구암초등학교,RESIDENT,3072.0,4278138951
2341,구암초등학교,WORKING,4785.0,4278138951
2342,오산중학교,RESIDENT,1344.0,4266759811
2343,오산중학교,WORKING,105.0,4266759811
2344,예술인마을,RESIDENT,17328.0,4220798823
2345,예술인마을,WORKING,1060.0,4220798823
2346,신월2동주민센터,RESIDENT,34816.0,4193373104
2347,신월2동주민센터,WORKING,2094.0,4193373104
2348,마포역 4번,RESIDENT,3004.0,4190047394
2349,마포역 4번,WORKING,4835.0,4190047394
2350,방배노인종합복지관(이수중학교),RESIDENT,14180.0,4171468145
2351,방배노인종합복지관(이수중학교),WORKING,2805.0,4171468145
2352,정릉역 2번,RESIDENT,1904.0,4163900030
2353,정릉역 2번,WORKING,575.0,4163900030
2354,봉원사,RESIDENT,5092.0,4156018901
2355,봉원사,WORKING,46.0,4156018901
2356,구남초등학교,RESIDENT,5064.0,4148198189
2357,구남초등학교,WORKING,1937.0,4148198189
2358,상왕십리역 6번,RESIDENT,7608.0,4133167646
2359,상왕십리역 6번,WORKING,1089.0,4133167646
2360,개봉초등학교,RESIDENT,9748.0,4112335137
2361,개봉초등학교,WORKING,3413.0,4112335137
2362,상도역 1번,RESIDENT,4676.0,4110292332
2363,상도역 1번,WORKING,1114.0,4110292332
2364,우장산힐스테이트,RESIDENT,3524.0,4106658326
2365,우장산힐스테이트,WORKING,1476.0,4106658326
2366,연신초등학교,RESIDENT,4464.0,4103663444
2367,연신초등학교,WORKING,2297.0,4103663444
2368,삼각산119안전센터,RESIDENT,784.0,4050024239
2369,삼각산119안전센터,WORKING,558.0,4050024239
2370,학동초등학교,RESIDENT,3832.0,4023719114
2371,학동초등학교,WORKING,4823.0,4023719114
2372,문래동사거리,RESIDENT,496.0,4022456148
2373,문래동사거리,WORKING,13795.0,4022456148
2374,응암시장(신응암시장),RESIDENT,708.0,3972089466
2375,응암시장(신응암시장),WORKING,268.0,3972089466
2376,이대 앞 스타트업 상점가,RESIDENT,144.0,3962683796
2377,이대 앞 스타트업 상점가,WORKING,91.0,3962683796
2378,봉천역 1번(관악초등학교),RESIDENT,13812.0,3947650406
2379,봉천역 1번(관악초등학교),WORKING,2046.0,3947650406
2380,수유역 2번,RESIDENT,12216.0,3904810043
2381,수유역 2번,WORKING,846.0,3904810043
2382,난향초등학교,RESIDENT,10648.0,3900919479
2383,난향초등학교,WORKING,1319.0,3900919479
2384,영동교골목시장,RESIDENT,1692.0,3895716451
2385,영동교골목시장,WORKING,11.0,3895716451
2386,대원고등학교,RESIDENT,9944.0,3894038028
2387,대원고등학교,WORKING,1723.0,3894038028
2388,왕십리파출소,RESIDENT,2940.0,3890020720
2389,왕십리파출소,WORKING,669.0,3890020720
2390,동남상가,RESIDENT,568.0,3886390583
2391,신설동역 12번,RESIDENT,6020.0,3865379697
2392,신설동역 12번,WORKING,2285.0,3865379697
2393,개웅초등학교(개웅중학교),RESIDENT,25048.0,3846807982
2394,개웅초등학교(개웅중학교),WORKING,576.0,3846807982
2395,경찰병원역 3번,RESIDENT,11192.0,3797707159
2396,경찰병원역 3번,WORKING,1301.0,3797707159
2397,신방화역 8번,RESIDENT,8020.0,3750941439
2398,신방화역 8번,WORKING,1579.0,3750941439
2399,금천구립가산도서관,RESIDENT,13132.0,3727582852
2400,금천구립가산도서관,WORKING,1198.0,3727582852
2401,금강수목원아파트,RESIDENT,668.0,3726720903
2402,금강수목원아파트,WORKING,139.0,3726720903
2403,청와대사랑채,RESIDENT,2200.0,3695753089
2404,청와대사랑채,WORKING,3583.0,3695753089
2405,신월중앙시장,RESIDENT,288.0,3690572978
2406,신월중앙시장,WORKING,996.0,3690572978
2407,대방역 6번,RESIDENT,6924.0,3678086054
2408,대방역 6번,WORKING,1991.0,3678086054
2409,푸른동산공원,RESIDENT,19188.0,3669645781
2410,푸른동산공원,WORKING,1939.0,3669645781
2411,수유북부시장옆,RESIDENT,11028.0,3643394710
2412,수유북부시장옆,WORKING,1406.0,3643394710
2413,공덕동주민센터,RESIDENT,12756.0,3621011835
2414,공덕동주민센터,WORKING,3529.0,3621011835
2415,영천시장입구,RESIDENT,4804.0,3617692021
2416,영천시장입구,WORKING,618.0,3617692021
2417,영등포시장역 4번,RESIDENT,3208.0,3601822551
2418,영등포시장역 4번,WORKING,706.0,3601822551
2419,덕수교,RESIDENT,12492.0,3564355207
2420,덕수교,WORKING,866.0,3564355207
2421,사당5동주민센터,RESIDENT,6412.0,3561227758
2422,사당5동주민센터,WORKING,1954.0,3561227758
2423,한아름시장,RESIDENT,1236.0,3547674793
2424,한아름시장,WORKING,104.0,3547674793
2425,금천철쭉어린이공원(금하마을),RESIDENT,6220.0,3522796409
2426,금천철쭉어린이공원(금하마을),WORKING,597.0,3522796409
2427,연신내역 3번,RESIDENT,11932.0,3521666547
2428,연신내역 3번,WORKING,989.0,3521666547
2429,솔밭공원역 1번,RESIDENT,3020.0,3499782082
2430,솔밭공원역 1번,WORKING,533.0,3499782082
2431,서울공연예술고등학교,RESIDENT,5604.0,3487767308
2432,서울공연예술고등학교,WORKING,567.0,3487767308
2433,삼양사거리역 1번,RESIDENT,8556.0,3475019914
2434,삼양사거리역 1번,WORKING,145.0,3475019914
2435,동대문상가B동,RESIDENT,192.0,3468466680
2436,떡전교사거리,RESIDENT,6864.0,3446654204
2437,떡전교사거리,WORKING,1148.0,3446654204
2438,한겨레신문사,RESIDENT,11596.0,3442747232
2439,한겨레신문사,WORKING,2696.0,3442747232
2440,양화초등학교,RESIDENT,23892.0,3441732625
2441,양화초등학교,WORKING,3138.0,3441732625
2442,금북초등학교,RESIDENT,3400.0,3441603012
2443,금북초등학교,WORKING,768.0,3441603012
2444,창동중학교,RESIDENT,1444.0,3439728625
2445,창동중학교,WORKING,697.0,3439728625
2446,석촌중학교(방이육교),RESIDENT,10132.0,3426665126
2447,석촌중학교(방이육교),WORKING,3459.0,3426665126
2448,등촌역 1번,RESIDENT,7236.0,3422044157
2449,등촌역 1번,WORKING,1289.0,3422044157
2450,상신초등학교입구,RESIDENT,9780.0,3404578284
2451,상신초등학교입구,WORKING,320.0,3404578284
2452,신중초등학교,RESIDENT,14328.0,3382131003
2453,신중초등학교,WORKING,3354.0,3382131003
2454,삼각지역 14번,RESIDENT,48.0,3380003417
2455,삼각지역 14번,WORKING,979.0,3380003417
2456,동부시장,WORKING,124.0,3377071578
2457,시립대앞사거리,RESIDENT,3704.0,3372651021
2458,시립대앞사거리,WORKING,30.0,3372651021
2459,어린이대공원역 4번,RESIDENT,7976.0,3356089197
2460,어린이대공원역 4번,WORKING,113.0,3356089197
2461,구로119안전센터,RESIDENT,9556.0,3348230854
2462,구로119안전센터,WORKING,833.0,3348230854
2463,세검정,RESIDENT,7600.0,3347548368
2464,세검정,WORKING,1726.0,3347548368
2465,갈현건영아파트,RESIDENT,8708.0,3317207750
2466,갈현건영아파트,WORKING,974.0,3317207750
2467,연희임광아파트,RESIDENT,2108.0,3296829866
2468,연희임광아파트,WORKING,2052.0,3296829866
2469,세명컴퓨터고등학교,RESIDENT,17732.0,3284779597
2470,세명컴퓨터고등학교,WORKING,5040.0,3284779597
2471,상도1동주민센터앞,RESIDENT,360.0,3265075888
2472,상도1동주민센터앞,WORKING,471.0,3265075888
2473,화랑대역 7번,RESIDENT,5704.0,3239024620
2474,화랑대역 7번,WORKING,446.0,3239024620
2475,유엔빌리지길,RESIDENT,7096.0,3233118470
2476,유엔빌리지길,WORKING,6792.0,3233118470
2477,한림대학교한강성심병원,RESIDENT,5764.0,3201376010
2478,한림대학교한강성심병원,WORKING,737.0,3201376010
2479,천호태영아파트,RESIDENT,5928.0,3166614014
2480,천호태영아파트,WORKING,694.0,3166614014
2481,조원동주민센터,RESIDENT,8324.0,3144328009
2482,조원동주민센터,WORKING,499.0,3144328009
2483,오류지구대,RESIDENT,10592.0,3132795099
2484,오류지구대,WORKING,684.0,3132795099
2485,문래중학교,RESIDENT,10504.0,3122717377
2486,문래중학교,WORKING,1732.0,3122717377
2487,송정역 2번,RESIDENT,7092.0,3116178813
2488,송정역 2번,WORKING,2336.0,3116178813
2489,연산군묘,RESIDENT,1228.0,3107520857
2490,연산군묘,WORKING,581.0,3107520857
2491,한국의류시험연구원,RESIDENT,2088.0,3092204087
2492,한국의류시험연구원,WORKING,3166.0,3092204087
2493,도봉역 3번,RESIDENT,5656.0,3086403823
2494,도봉역 3번,WORKING,1055.0,3086403823
2495,이태원엔틱가구거리,RESIDENT,4388.0,3083964487
2496,이태원엔틱가구거리,WORKING,3155.0,3083964487
2497,청담역 3번,RESIDENT,4632.0,3062133187
2498,청담역 3번,WORKING,3788.0,3062133187
2499,누원고등학교,RESIDENT,8908.0,3059988484
2500,누원고등학교,WORKING,636.0,3059988484
2501,강남구보훈회관,RESIDENT,3036.0,3038079143
2502,강남구보훈회관,WORKING,1810.0,3038079143
2503,송천초등학교,RESIDENT,12680.0,3035001110
2504,송천초등학교,WORKING,92.0,3035001110
2505,녹번동근린공원,RESIDENT,19716.0,3031236130
2506,녹번동근린공원,WORKING,2764.0,3031236130
2507,NH농협은행 보광동지점,RESIDENT,10860.0,3031005495
2508,NH농협은행 보광동지점,WORKING,474.0,3031005495
2509,신대방삼거리역 3번,RESIDENT,13984.0,3022798816
2510,신대방삼거리역 3번,WORKING,2121.0,3022798816
2511,흑석시장,RESIDENT,168.0,3019707949
2512,흑석시장,WORKING,6.0,3019707949
2513,성동구보건소,RESIDENT,5796.0,3005610688
2514,성동구보건소,WORKING,1492.0,3005610688
2515,구로구민회관,RESIDENT,3256.0,2995584387
2516,구로구민회관,WORKING,499.0,2995584387
2517,망원나들목체육관,RESIDENT,10796.0,2975758251
2518,망원나들목체육관,WORKING,389.0,2975758251
2519,연신내우체국,RESIDENT,10460.0,2972029031
2520,연신내우체국,WORKING,3795.0,2972029031
2521,아현역 1번,RESIDENT,980.0,2938851174
2522,아현역 1번,WORKING,553.0,2938851174
2523,신설동역 9번,RESIDENT,8000.0,2898516688
2524,신설동역 9번,WORKING,11408.0,2898516688
2525,보라매동주민센터(당곡고등학교),RESIDENT,11888.0,2888274884
2526,보라매동주민센터(당곡고등학교),WORKING,2235.0,2888274884
2527,마천공원,RESIDENT,11440.0,2884485455
2528,마천공원,WORKING,770.0,2884485455
2529,서울교통공사,RESIDENT,7088.0,2872916663
2530,서울교통공사,WORKING,2650.0,2872916663
2531,정릉3동주민센터,RESIDENT,6180.0,2839488470
2532,정릉3동주민센터,WORKING,454.0,2839488470
2533,돌곶이역 3번,RESIDENT,2976.0,2817806590
2534,돌곶이역 3번,WORKING,728.0,2817806590
2535,정릉골 골목형상점가,RESIDENT,2276.0,2809230374
2536,정릉골 골목형상점가,WORKING,701.0,2809230374
2537,중구회현체육센터(정화예술대남산캠퍼스),RESIDENT,3272.0,2802231360
2538,중구회현체육센터(정화예술대남산캠퍼스),WORKING,4143.0,2802231360
2539,"신월7동 골목시장(약수시장, 우성상가)",RESIDENT,904.0,2798006598
2540,"신월7동 골목시장(약수시장, 우성상가)",WORKING,709.0,2798006598
2541,공항시장,RESIDENT,1508.0,2793892097
2542,공항시장,WORKING,239.0,2793892097
2543,중랑역 2번,RESIDENT,936.0,2772164079
2544,중랑역 2번,WORKING,22.0,2772164079
2545,국민대학교앞,RESIDENT,3296.0,2767972567
2546,국민대학교앞,WORKING,284.0,2767972567
2547,미아초등학교,RESIDENT,4400.0,2753537817
2548,미아초등학교,WORKING,3509.0,2753537817
2549,신정네거리역 4번,RESIDENT,1436.0,2741509345
2550,신정네거리역 4번,WORKING,1195.0,2741509345
2551,암사역 4번(삼성광나루아파트),RESIDENT,1644.0,2731668566
2552,암사역 4번(삼성광나루아파트),WORKING,933.0,2731668566
2553,당산역 8번,RESIDENT,8680.0,2684914019
2554,당산역 8번,WORKING,993.0,2684914019
2555,천호초등학교,RESIDENT,10496.0,2668020638
2556,천호초등학교,WORKING,1107.0,2668020638
2557,서울북부고용노동지청,RESIDENT,8720.0,2663924983
2558,서울북부고용노동지청,WORKING,2680.0,2663924983
2559,삼성전자서울R&D(서울우면초등학교),RESIDENT,536.0,2660717053
2560,삼성전자서울R&D(서울우면초등학교),WORKING,477.0,2660717053
2561,조원동 펭귄시장(신림중앙시장),RESIDENT,5444.0,2656591910
