,commercial_area_name,commercial_area_code,time,floating_population,total_sales,total_customers
6089,노룬산시장(노룬산골목시장),3130075,14-17,71504.0,367797984,12267.0
6090,능동로골목시장,3130076,14-17,128463.0,1891449927,76678.0
6091,조양시장,3130077,14-17,31317.0,1955897,16.0
6092,화양제일골목시장,3130078,14-17,98983.0,1850682425,116467.0
6093,한아름시장,3130079,14-17,50591.0,603839969,23459.0
6094,자양골목전통시장(자양골목시장),3130081,14-17,361940.0,8591368392,521337.0
6095,면곡골목시장,3130082,14-17,33306.0,436102886,15335.0
6096,"중곡제일시장(중곡제일골목시장, 광성시장)",3130083,14-17,127428.0,20263527012,950968.0
6097,신성시장(신성골목시장),3130084,14-17,104831.0,3573945702,130220.0
6098,서울약령시장,3130086,14-17,981395.0,73007941137,744116.0
6099,경동광성상가(경동시장),3130087,14-17,82123.0,83883469606,2407128.0
6100,경동시장,3130088,14-17,43671.0,115923834749,4156334.0
6101,청량리수산시장,3130089,14-17,52676.0,28249103490,865788.0
6102,청량리종합시장,3130090,14-17,278875.0,225709313677,9407095.0
6103,청량종합도매시장,3130091,14-17,410875.0,10633283047,156293.0
6104,청량리농수산물시장,3130092,14-17,312954.0,67717143342,2354519.0
6105,동서시장,3130093,14-17,56834.0,134774878495,6449716.0
6106,청량리청과물시장,3130094,14-17,142396.0,190888934352,9516267.0
6107,청량리전통시장,3130095,14-17,398118.0,16724263128,663558.0
6108,동부시장,3130096,14-17,38302.0,482542315,14018.0
6109,답십리 건축자재시장,3130097,14-17,341682.0,8027413293,110121.0
6110,회기시장,3130098,14-17,151902.0,2155252823,112391.0
6111,전농로터리시장,3130099,14-17,206350.0,3585205274,142148.0
6112,답십리시장,3130100,14-17,152143.0,4238310620,198964.0
6113,답십리현대시장,3130101,14-17,286469.0,1962872640,131092.0
6114,이문제일시장,3130102,14-17,20803.0,21298630,440.0
6115,이경시장,3130103,14-17,55150.0,192708415,13151.0
6116,전곡시장,3130104,14-17,29751.0,4175601191,209110.0
6117,장미제일시장(중화동제일시장),3130105,14-17,152931.0,1650713022,81631.0
6118,중랑동부시장,3130106,14-17,477192.0,11683172028,713052.0
6119,중랑동부시장(중랑교종합상가),3130107,14-17,19706.0,630472274,13705.0
6120,태능엔터피아(태릉시장),3130108,14-17,21650.0,77564996,3032.0
6121,묵1동도깨비시장,3130109,14-17,57369.0,1109676259,63495.0
6122,면목골목시장(면목시장),3130110,14-17,194335.0,14653363896,600879.0
6123,"동원전통종합시장(동원시장, 동원전통시장 상점가)",3130111,14-17,531614.0,33077231503,1417480.0
6124,사가정시장,3130112,14-17,521666.0,11165663202,560414.0
6125,신아타운,3130113,14-17,27220.0,8982028379,254995.0
6126,우림골목시장,3130115,14-17,483786.0,19060657214,866970.0
6127,동성타워프라자,3130116,14-17,9713.0,177563051,4726.0
6128,정릉시장,3130117,14-17,279988.0,11964840352,646269.0
6129,정릉골 골목형상점가,3130118,14-17,90133.0,392101456,12781.0
6130,정릉아리랑시장,3130119,14-17,116074.0,392114373,27764.0
6131,돈암시장(돈암제일시장),3130120,14-17,419331.0,17398180080,819482.0
6132,길음시장,3130121,14-17,25511.0,1650524659,56094.0
6133,밤나무골시장,3130122,14-17,35461.0,11542626,130.0
6134,꿈의숲 장곡 골목형상점가,3130123,14-17,84010.0,505700171,23870.0
6135,장위전통시장,3130125,14-17,181604.0,2032910233,102835.0
6136,새석관시장,3130126,14-17,19221.0,29276223,93.0
6137,석관시장,3130127,14-17,31925.0,93351948,2732.0
6138,돌곶이시장(석관황금시장),3130128,14-17,204447.0,2519919487,82230.0
6139,장미원골목시장,3130129,14-17,147330.0,2523571870,127458.0
6140,동북프라자,3130131,14-17,29746.0,4054441822,191622.0
6141,삼양골목시장(삼양시장),3130132,14-17,65390.0,3883843911,260263.0
6142,우이골목시장(우이시장),3130133,14-17,166428.0,4357157525,183963.0
6143,"솔샘시장(미아6,7동골목시장)",3130134,14-17,70344.0,4693807845,199046.0
6144,수유중앙골목시장(수유중앙시장),3130135,14-17,121107.0,2054617857,74473.0
6145,수유재래시장,3130136,14-17,51492.0,17264713,1132.0
6146,"수유전통시장(수유시장, 수유골목시장)",3130137,14-17,123228.0,51098649973,1994083.0
6147,수유프라자,3130138,14-17,15925.0,149172679,1020.0
6148,강북종합전통시장(강북종합골목시장),3130139,14-17,210021.0,6899070291,255913.0
6149,숭인시장,3130140,14-17,39268.0,5873399086,355288.0
6150,강북북부골목시장,3130141,14-17,107386.0,1263550064,42009.0
6151,강북북부시장,3130142,14-17,14036.0,23314653,1562.0
6152,방천골목시장,3130143,14-17,126661.0,1685458178,56532.0
6153,백운시장,3130144,14-17,26239.0,23352308,929.0
6154,쌍문역둘리상점가,3130145,14-17,95862.0,1025935536,47310.0
6155,쌍문시장(쌍문역골목시장),3130146,14-17,742394.0,16164291532,861096.0
6156,쌍문역동측상점가,3130147,14-17,237195.0,6547116976,390399.0
6157,방학동도깨비시장,3130148,14-17,130768.0,19135071470,1085099.0
6158,창동신창시장,3130149,14-17,321529.0,9494709500,514290.0
6159,창동골목시장,3130150,14-17,188365.0,5264907107,311730.0
6160,신도봉시장,3130151,14-17,21552.0,1774323440,77355.0
6161,오!도봉거리 상점가,3130152,14-17,63302.0,316374881,10626.0
6162,창동역상점가,3130153,14-17,168254.0,6456741152,275467.0
6163,상계주공1단지(가)상가,3130154,14-17,3084.0,534009294,27582.0
6164,상계중앙시장,3130157,14-17,512568.0,10437145293,308042.0
6165,공릉동 도깨비시장,3130159,14-17,281519.0,13817299627,706166.0
6166,수일시장,3130160,14-17,14870.0,215923029,3684.0
6167,증산종합시장,3130161,14-17,7118.0,315150311,9650.0
6168,증산골목시장,3130162,14-17,40846.0,17588541,895.0
6169,응암오거리상점가,3130163,14-17,216539.0,7509750035,394302.0
6170,"대림골목시장(대림시장, 양지시장)",3130165,14-17,115071.0,7781044973,368471.0
6171,응암시장(신응암시장),3130166,14-17,21711.0,770379867,20854.0
6172,연신내상점가(연빛거리),3130167,14-17,745490.0,22549644647,1052889.0
6173,연서시장,3130168,14-17,97605.0,18683075064,957129.0
6174,대조시장,3130169,14-17,344007.0,2786900935,148754.0
6175,제일시장,3130170,14-17,61589.0,16223942074,928251.0
6176,불광먹자골목 골목형상점가,3130171,14-17,132008.0,10750948203,358275.0
6177,모래내시장(서중시장),3130172,14-17,98826.0,13707300028,584654.0
6178,백련시장,3130173,14-17,41083.0,68155597,3423.0
6179,연희사러가,3130174,14-17,21429.0,1831132070,60561.0
6180,신촌 상인회(신촌상점가),3130175,14-17,57897.0,2274310816,108211.0
6181,유진상가,3130176,14-17,14425.0,6641443729,177136.0
6182,인왕시장(홍제골목형상점가),3130177,14-17,20808.0,40957402472,1488594.0
6183,이대 앞 스타트업 상점가,3130178,14-17,38696.0,770272083,42682.0
6184,"이화여대 3,5,7길 상점가",3130179,14-17,558767.0,9439338666,646351.0
6185,포방터시장,3130180,14-17,111118.0,2072384207,106132.0
6186,아현가구거리상점가,3130181,14-17,1498703.0,5919288716,14244.0
6187,영천시장,3130182,14-17,256658.0,11602185105,591222.0
6188,상암동상점가,3130183,14-17,689073.0,5260785533,303839.0
6189,마포농수산물시장,3130184,14-17,9923.0,735425199,79197.0
6190,망원월드컵시장,3130185,14-17,116175.0,15350101661,853220.0
6191,망원시장,3130186,14-17,144633.0,11700406903,740964.0
6192,서교시장,3130189,14-17,63966.0,308855641,14000.0
6193,홍대소상공인상점가,3130190,14-17,403099.0,16398087752,585230.0
6194,홍대 걷고싶은 거리,3130191,14-17,489396.0,31890167054,1607176.0
6195,동진시장,3130192,14-17,22284.0,48821048,4490.0
6196,용강동 상점가,3130194,14-17,235674.0,3962358537,55450.0
6197,도화동 상점가,3130195,14-17,1039959.0,13761723067,646426.0
6198,공덕시장,3130196,14-17,32331.0,4220595314,153245.0
6199,마포시장,3130197,14-17,72824.0,6420211341,280294.0
6200,아현시장,3130198,14-17,198614.0,7100942079,345903.0
6201,신월3동 골목시장,3130199,14-17,127014.0,371434586,26324.0
6202,"신월7동 골목시장(약수시장, 우성상가)",3130200,14-17,39644.0,738086876,26436.0
6203,월정로시장,3130201,14-17,96100.0,1608359860,101565.0
6204,신영시장,3130202,14-17,69077.0,11493470226,545749.0
6205,서서울 골목형상점가,3130203,14-17,38482.0,3950490678,242581.0
6206,경창시장,3130204,14-17,84419.0,7129256144,351185.0
6207,신곡종합시장(신월6동 골목시장),3130205,14-17,19794.0,18114276881,779269.0
6208,신정3동 골목시장,3130206,14-17,29683.0,210896685,14072.0
6209,신정1동 골목시장(신정제일시장),3130207,14-17,64672.0,4130745969,172446.0
6210,목동깨비시장(목3동시장),3130208,14-17,185681.0,18352858652,995931.0
6211,목사랑시장(목4동시장),3130209,14-17,133013.0,6694852431,425570.0
6212,목2동시장,3130210,14-17,203433.0,8224115276,328837.0
6213,신정2동 골목시장(오목교중앙시장),3130211,14-17,193915.0,359886362,16496.0
6214,공항시장,3130212,14-17,187928.0,333693702,14431.0
6215,방신전통시장,3130213,14-17,98679.0,10616084666,458583.0
6216,송화벽화시장(송화골목시장),3130214,14-17,34464.0,19004691985,1113877.0
6217,대원종합시장,3130215,14-17,30808.0,43425549,1783.0
6218,화곡중앙시장,3130216,14-17,114523.0,6511714389,387012.0
6219,화곡본동시장,3130217,14-17,114314.0,9333574173,481461.0
6220,신월중앙시장,3130218,14-17,44233.0,484191607,11992.0
6221,까치산시장,3130219,14-17,456686.0,18566081115,1116094.0
6222,등마루시장,3130220,14-17,16264.0,44466670,1799.0
6223,"남부골목시장(남부화곡시장, 남부시장)",3130221,14-17,282083.0,23370949937,1283770.0
6224,오류시장,3130222,14-17,182581.0,3084110785,135681.0
6225,고척근린시장,3130223,14-17,147433.0,14272532711,792642.0
6226,개봉프라자(고척근린시장),3130224,14-17,4399.0,220741851,5786.0
6227,개봉중앙시장,3130225,14-17,216507.0,10332478196,587289.0
6228,고척프라자,3130226,14-17,15541.0,831174314,33611.0
6229,고척골목시장상점가(그라운드 고척),3130227,14-17,45899.0,6567847091,391981.0
6230,구로시장,3130228,14-17,637048.0,1857512984,60525.0
6231,남구로시장,3130229,14-17,400811.0,33082920835,1674386.0
6232,가리봉시장,3130230,14-17,66138.0,2225617309,76915.0
6233,독산동 우시장,3130231,14-17,92297.0,221852689579,1819269.0
6234,독산동 맛나는거리상점가(독산동 맛나는거리),3130232,14-17,87201.0,1272527605,96571.0
6235,남문시장,3130233,14-17,74623.0,8578094085,359173.0
6236,대명여울빛거리시장(대명시장),3130235,14-17,133717.0,20548030831,850770.0
6237,비단길현대시장(현대시장),3130236,14-17,234560.0,33335688066,1662221.0
6238,은행나무시장,3130238,14-17,218064.0,6852585467,339981.0
6239,영등포유통상가,3130240,14-17,19070.0,4640354638,287749.0
6240,선유도역 골목형상점가,3130241,14-17,170077.0,4432704735,156794.0
6241,대림중앙 골목형상점가,3130242,14-17,145934.0,4742001204,218152.0
6242,도림시장,3130243,14-17,19467.0,2940402,90.0
6243,대림중앙시장,3130244,14-17,175767.0,14920493679,457392.0
6244,영일시장,3130245,14-17,254053.0,25711860501,594774.0
6245,영등포청과시장(조광시장),3130246,14-17,779616.0,126255550152,1761229.0
6246,우리시장,3130247,14-17,99512.0,4726667440,322859.0
6247,영등포역지하도상점가,3130248,14-17,72047.0,49106794528,3631148.0
6248,동남상가,3130249,14-17,28413.0,1486385391,27219.0
6249,삼구시장(로타리상가),3130250,14-17,31473.0,793632528,26367.0
6250,영신상가(제일상가),3130253,14-17,31035.0,2246348596,37756.0
6251,남서울상가,3130254,14-17,27815.0,19611941,498.0
6252,영등포전통시장,3130255,14-17,361019.0,16135161018,516128.0
6253,신동시장,3130256,14-17,55219.0,311093066,6527.0
6254,영등포시장기계공구상가,3130257,14-17,84074.0,1972601667,39382.0
6255,영진시장A동,3130258,14-17,19051.0,3679613358,171419.0
6256,대신시장,3130259,14-17,16167.0,55326681,1902.0
6257,신대방1동골목상권,3130260,14-17,64365.0,5241156340,263578.0
6258,성대전통시장(성대시장),3130261,14-17,160832.0,22798777790,1048751.0
6259,상도도깨비 골목형상점가,3130262,14-17,66053.0,207695919,3021.0
6260,신노량진시장(기능상실),3130263,14-17,7233.0,1084356753,68509.0
6261,상도약수골목형상점가,3130264,14-17,109201.0,422518102,16197.0
6262,노량진중앙시장,3130265,14-17,103547.0,1223736249,149750.0
6263,만양로상점가,3130266,14-17,48971.0,587678792,43617.0
6264,본동인정시장(기능상실),3130267,14-17,71330.0,83274399,2806.0
6265,상도전통시장,3130268,14-17,112756.0,5762684657,285457.0
6266,강남시장(동작구 강남시장),3130269,14-17,22731.0,52403848,1355.0
6267,흑석시장,3130270,14-17,51663.0,747761554,27900.0
6268,남성역골목시장,3130271,14-17,278544.0,15809755540,748860.0
6269,사당시장,3130272,14-17,21423.0,172127411,15475.0
6270,남성사계시장(남성시장),3130273,14-17,587604.0,35332721094,1753051.0
6271,사당1동먹자골목상점가(사당1동먹자골목),3130274,14-17,407150.0,7680493553,253865.0
6272,강남골목시장,3130275,14-17,188621.0,4146996857,244179.0
6273,신림중앙시장(조원동 펭귄시장),3130276,14-17,37410.0,196981179,8809.0
6274,조원동 펭귄시장(신림중앙시장),3130277,14-17,88373.0,599288846,21117.0
6275,미성동 도깨비시장 골목형상점가,3130278,14-17,134637.0,2084450582,118179.0
6276,관악신사시장,3130279,14-17,228972.0,7227428555,471508.0
6277,신림종합시장,3130280,14-17,12414.0,5000000,36.0
6278,우림시장,3130281,14-17,20340.0,269000693,13270.0
6279,난곡 골목형상점가,3130282,14-17,38649.0,142397805,4405.0
6280,신원시장,3130283,14-17,389719.0,8941524853,465744.0
6281,관악종합시장(신원시장),3130284,14-17,32544.0,157824475,6332.0
6282,서원동상점가,3130285,14-17,607434.0,14389151081,994690.0
6283,신신림시장(삼성동시장),3130286,14-17,56036.0,429333055,21709.0
6284,삼성동 시장(삼성동시장),3130287,14-17,635405.0,3345037199,192831.0
6285,신림현대종합상가,3130288,14-17,8547.0,156814153,1835.0
6286,봉일시장,3130289,14-17,31341.0,186714698,11410.0
6287,영림시장,3130290,14-17,219184.0,26085818225,1171116.0
6288,봉천제일종합시장,3130291,14-17,11212.0,39290443,2084.0
6289,봉천현대시장,3130292,14-17,68732.0,1706353293,67341.0
6290,봉천중앙시장,3130293,14-17,75386.0,1037437342,61628.0
6291,관악중부시장,3130294,14-17,219732.0,9403068165,550139.0
6292,인헌시장(원당종합시장),3130295,14-17,134227.0,16473184091,1107686.0
6293,남부종합시장,3130296,14-17,11508.0,11985377,1408.0
6294,양재시장,3130301,14-17,36248.0,263604874,8767.0
6295,강남시장(강남구 강남시장),3130302,14-17,36443.0,596959892,28288.0
6296,영동전통시장,3130303,14-17,223404.0,24464191294,1182535.0
6297,신사상가,3130304,14-17,7678.0,657919062,7696.0
6298,논현종합시장,3130305,14-17,20133.0,7790429,379.0
6299,강남언주로,3130306,14-17,145247.0,789596683,28953.0
6300,도곡시장,3130307,14-17,65890.0,4228078336,66167.0
6301,청담삼익시장,3130308,14-17,13989.0,1572545257,13562.0
6302,강남개포시장,3130310,14-17,188865.0,13314084638,648406.0
6303,새마을시장,3130311,14-17,528578.0,28110559870,1031880.0
6304,석촌시장,3130312,14-17,159979.0,15967406386,582087.0
6305,방이시장,3130313,14-17,442813.0,18467482542,882015.0
6306,풍납시장,3130314,14-17,654629.0,7775125863,362812.0
6307,문정동 로데오거리 상점가(문정동 로데오거리),3130315,14-17,352274.0,27290280272,217153.0
6308,마천시장,3130316,14-17,36569.0,5214445815,262059.0
6309,마천중앙시장,3130317,14-17,312405.0,10655577101,540889.0
6310,로데오거리상점가,3130318,14-17,310264.0,26247779938,1007521.0
6311,성내전통시장,3130319,14-17,296182.0,3798690946,161979.0
6312,암사종합시장,3130320,14-17,113620.0,17750790244,945370.0
6313,장신구 특화거리 상점가,3130321,14-17,118698.0,325295911,3433.0
6314,고분다리전통시장,3130322,14-17,67354.0,2027295950,100598.0
6315,둔촌역전통시장,3130323,14-17,136173.0,12605538742,536276.0
6316,길동복조리시장,3130324,14-17,221894.0,9328970496,499645.0
6317,명일전통시장,3130325,14-17,180413.0,4876161066,194720.0
6318,고덕 골목형상점가,3130326,14-17,53623.0,14556531269,737544.0
6319,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",3130327,14-17,33090.0,19281366344,146486.0
6320,이태원 관광특구,3001491,17-21,1686675.0,107388344363,3169208.0
6321,명동 남대문 북창동 다동 무교동 관광특구,3001492,17-21,5493145.0,428303539061,11569323.0
6322,동대문패션타운 관광특구,3001493,17-21,2606123.0,114654265529,3447298.0
6323,종로·청계 관광특구,3001494,17-21,6690133.0,221162145224,6253886.0
6324,잠실 관광특구,3001495,17-21,3569028.0,508345893344,18414881.0
6325,강남 마이스 관광특구,3001496,17-21,89293.0,186565063393,4574852.0
6326,이북5도청사,3110001,17-21,108758.0,817330576,18081.0
6327,독립문역 1번,3110002,17-21,368919.0,2945760763,138060.0
6328,세검정초등학교,3110003,17-21,225084.0,1544142974,29341.0
